afoul,7.038981881660636e-06
afraid,2.8155927526642545e-05
africa,3.519490940830318e-05
african,4.9272873171624454e-05
afropunk,1.4077963763321272e-05
after,0.0013585235031605028
aftereffect,7.038981881660636e-06
aftermath,5.631185505328509e-05
afternoon,2.8155927526642545e-05
afterward,2.8155927526642545e-05
afterwards,1.4077963763321272e-05
ag,4.9272873171624454e-05
again,0.0002745202933847648
against,0.0007531710613376881
age,0.0002674813115031042
aged,1.4077963763321272e-05
agency,0.0004927287317162446
agenda,9.150676446158827e-05
agent,0.00014781861951487337
aggravated,7.038981881660636e-06
aggravating,7.038981881660636e-06
aggregate,7.038981881660636e-06
aggregated,7.038981881660636e-06
aggression,1.4077963763321272e-05
aggressive,4.9272873171624454e-05
aggressively,2.111694564498191e-05
aggressiveness,7.038981881660636e-06
aging,7.038981881660636e-06
ago,0.0002534033477397829
agonizing,1.4077963763321272e-05
agony,7.038981881660636e-06
agree,7.7428800698267e-05
agreed,6.335083693494573e-05
agreeing,7.038981881660636e-06
agreement,0.00018301352892317654
agrees,7.038981881660636e-06
agribusiness,2.8155927526642545e-05
agricultural,5.631185505328509e-05
agriculturaluniversity,7.038981881660636e-06
agriculture,0.0001900525108048372
ahead,4.9272873171624454e-05
ahem,7.038981881660636e-06
ahok,6.335083693494573e-05
ai,7.038981881660636e-06
aid,5.631185505328509e-05
aide,4.223389128996382e-05
aided,1.4077963763321272e-05
aiding,7.038981881660636e-06
ailment,7.038981881660636e-06
aim,6.335083693494573e-05
aimed,4.9272873171624454e-05
ain,7.038981881660636e-06
air,0.00010558472822490954
airbags,7.038981881660636e-06
aircraft,2.111694564498191e-05
aire,2.111694564498191e-05
aired,1.4077963763321272e-05
airfare,7.038981881660636e-06
airfield,7.038981881660636e-06
airing,1.4077963763321272e-05
airline,1.4077963763321272e-05
airplane,7.038981881660636e-06
airport,7.038981881660636e-06
airwave,7.038981881660636e-06
aisle,7.038981881660636e-06
akin,2.8155927526642545e-05
al,2.8155927526642545e-05
alabama,4.9272873171624454e-05
alan,1.4077963763321272e-05
alana,7.038981881660636e-06
alarm,3.519490940830318e-05
alarming,7.038981881660636e-06
alarmingly,7.038981881660636e-06
alaska,6.335083693494573e-05
alba,7.038981881660636e-06
albeit,2.111694564498191e-05
albert,4.9272873171624454e-05
album,7.038981881660636e-06
alcohol,5.631185505328509e-05
alec,7.038981881660636e-06
aleppo,1.4077963763321272e-05
alert,7.038981881660636e-06
alerting,7.038981881660636e-06
alexander,5.631185505328509e-05
alexandria,1.4077963763321272e-05
alexandrina,7.038981881660636e-06
alexey,1.4077963763321272e-05
alexia,1.4077963763321272e-05
alexis,2.111694564498191e-05
alfre,7.038981881660636e-06
algae,1.4077963763321272e-05
ali,1.4077963763321272e-05
alia,1.4077963763321272e-05
alien,0.00014781861951487337
alienated,1.4077963763321272e-05
alienating,7.038981881660636e-06
alienation,2.111694564498191e-05
align,1.4077963763321272e-05
aligned,2.111694564498191e-05
alignment,1.4077963763321272e-05
alike,4.223389128996382e-05
aliot,7.038981881660636e-06
alive,4.223389128996382e-05
all,0.002266552165894725
allay,1.4077963763321272e-05
allegation,0.00019709149268649781
alleged,7.7428800698267e-05
allegedly,8.446778257992763e-05
alleging,1.4077963763321272e-05
allen,7.038981881660636e-06
allergy,7.038981881660636e-06
alleviated,7.038981881660636e-06
alliance,7.038981881660636e-05
allied,7.038981881660636e-06
allocation,7.038981881660636e-06
allotment,1.4077963763321272e-05
allow,0.00011966269198823082
allowed,9.150676446158827e-05
allowing,6.335083693494573e-05
allows,7.038981881660636e-05
allred,7.038981881660636e-05
alluded,2.111694564498191e-05
alludes,7.038981881660636e-06
allure,7.038981881660636e-06
ally,0.00012670167386989145
alma,7.038981881660636e-06
almost,0.0002885982571480861
alone,0.00011966269198823082
along,0.0003449101122013712
alongside,5.631185505328509e-05
aloof,7.038981881660636e-06
alpha,1.4077963763321272e-05
alphabet,7.038981881660636e-06
alphabetamines,7.038981881660636e-06
alphaproteobacteria,7.038981881660636e-06
alpine,2.111694564498191e-05
alpines,7.038981881660636e-06
already,0.0004364168766629595
alright,7.038981881660636e-06
also,0.0020553827094449057
alt,7.038981881660636e-06
alter,1.4077963763321272e-05
altered,1.4077963763321272e-05
alternate,7.038981881660636e-06
alternately,7.038981881660636e-06
alternative,0.00016189658327819465
alters,7.038981881660636e-06
although,0.0002674813115031042
altogether,2.111694564498191e-05
altright,1.4077963763321272e-05
altruistic,1.4077963763321272e-05
alumnus,2.111694564498191e-05
always,0.00028155927526642545
am,0.00012670167386989145
amanda,7.038981881660636e-06
amass,7.038981881660636e-06
amassed,7.038981881660636e-06
amassing,1.4077963763321272e-05
amateur,7.038981881660636e-06
amazing,4.9272873171624454e-05
amazingness,7.038981881660636e-06
amazon,2.8155927526642545e-05
ambassador,3.519490940830318e-05
ambiguous,2.111694564498191e-05
ambition,3.519490940830318e-05
ambitious,1.4077963763321272e-05
ambivalent,7.038981881660636e-06
ambush,1.4077963763321272e-05
ameliorate,7.038981881660636e-06
amend,2.111694564498191e-05
amendment,4.9272873171624454e-05
america,0.00047161178607126264
american,0.0015556149958470007
amherst,7.038981881660636e-06
amicus,7.038981881660636e-06
amid,4.9272873171624454e-05
amino,1.4077963763321272e-05
amir,1.4077963763321272e-05
amish,7.038981881660636e-06
among,0.0004927287317162446
amongst,7.038981881660636e-06
amorphous,7.038981881660636e-06
amount,0.00018301352892317654
amour,7.038981881660636e-06
amplified,7.038981881660636e-06
amusing,1.4077963763321272e-05
amy,1.4077963763321272e-05
an,0.00408964847324483
anachronism,7.038981881660636e-06
analog,7.038981881660636e-06
analysis,9.150676446158827e-05
analyst,5.631185505328509e-05
analytical,1.4077963763321272e-05
analyzed,2.111694564498191e-05
analyzes,7.038981881660636e-06
analyzing,1.4077963763321272e-05
anarchism,1.4077963763321272e-05
anarchist,2.111694564498191e-05
anatoli,7.038981881660636e-06
anbang,1.4077963763321272e-05
ancestor,1.4077963763321272e-05
ancestral,2.111694564498191e-05
anchor,7.038981881660636e-06
anchored,7.038981881660636e-06
ancient,5.631185505328509e-05
and,0.023404614756521617
andrew,2.8155927526642545e-05
andy,4.223389128996382e-05
anecdote,7.038981881660636e-06
anemia,7.038981881660636e-06
anew,7.038981881660636e-06
angel,7.038981881660636e-06
angela,2.111694564498191e-05
angeles,7.7428800698267e-05
angelo,7.038981881660636e-06
anger,3.519490940830318e-05
angrily,7.038981881660636e-06
angry,4.223389128996382e-05
angst,7.038981881660636e-06
anguish,7.038981881660636e-06
animal,0.000154857601396534
animate,7.038981881660636e-06
animated,7.038981881660636e-06
animating,7.038981881660636e-06
animosity,7.038981881660636e-06
ankara,2.111694564498191e-05
ann,7.038981881660636e-06
annapolis,1.4077963763321272e-05
annette,1.4077963763321272e-05
annex,1.4077963763321272e-05
annexation,2.111694564498191e-05
anniversary,7.038981881660636e-06
announced,0.00026044232962144353
announcement,3.519490940830318e-05
announcing,1.4077963763321272e-05
annoyed,7.038981881660636e-06
annoying,2.111694564498191e-05
annoys,1.4077963763321272e-05
annual,7.7428800698267e-05
annually,1.4077963763321272e-05
anodyne,7.038981881660636e-06
anoint,7.038981881660636e-06
anomaly,7.038981881660636e-06
anonymous,1.4077963763321272e-05
anorexia,1.4077963763321272e-05
anorexic,7.038981881660636e-06
another,0.0005912744780594935
anschuntz,7.038981881660636e-06
anschutz,0.00011262371010657018
answer,0.0003449101122013712
answered,1.4077963763321272e-05
answering,2.111694564498191e-05
antagonism,2.8155927526642545e-05
antagonist,2.111694564498191e-05
ante,7.038981881660636e-06
anthony,2.111694564498191e-05
antibiotic,9.150676446158827e-05
anticipate,1.4077963763321272e-05
anticipated,1.4077963763321272e-05
anticipation,1.4077963763321272e-05
antidepressant,7.038981881660636e-06
antipathy,2.111694564498191e-05
anxiety,6.335083693494573e-05
anxious,3.519490940830318e-05
any,0.001140315064829023
anybody,4.223389128996382e-05
anymore,6.335083693494573e-05
anyone,0.00011262371010657018
anything,0.00033787113031971054
anyway,4.223389128996382e-05
anywhere,1.4077963763321272e-05
ap,7.038981881660636e-06
apart,6.335083693494573e-05
apartment,1.4077963763321272e-05
apathy,7.038981881660636e-06
apex,7.038981881660636e-06
apiece,7.038981881660636e-06
apocalypse,7.038981881660636e-06
apocalyptic,7.038981881660636e-06
apolitically,7.038981881660636e-06
apollo,7.038981881660636e-06
apologetically,7.038981881660636e-06
apologize,1.4077963763321272e-05
apologized,7.038981881660636e-06
apotheosis,7.038981881660636e-06
app,7.038981881660636e-06
appalachia,1.4077963763321272e-05
appalling,7.038981881660636e-06
apparatus,2.111694564498191e-05
apparel,0.00014781861951487337
apparent,4.223389128996382e-05
apparently,0.00016893556515985527
appeal,0.000154857601396534
appealed,2.111694564498191e-05
appealing,3.519490940830318e-05
appear,0.00028155927526642545
appearance,0.00016189658327819465
appeared,0.00014781861951487337
appears,0.00022524742021314036
appelbaum,7.038981881660636e-06
appended,1.4077963763321272e-05
appetite,2.111694564498191e-05
applaud,7.038981881660636e-06
applauding,7.038981881660636e-06
applause,1.4077963763321272e-05
apple,1.4077963763321272e-05
applicable,2.111694564498191e-05
applicant,2.111694564498191e-05
application,4.223389128996382e-05
applied,4.9272873171624454e-05
applies,3.519490940830318e-05
apply,0.00011966269198823082
applying,1.4077963763321272e-05
appoint,7.038981881660636e-06
appointed,7.7428800698267e-05
appointee,4.9272873171624454e-05
appointing,4.223389128996382e-05
appointment,8.446778257992763e-05
appraisal,1.4077963763321272e-05
appreciate,1.4077963763321272e-05
appreciation,1.4077963763321272e-05
apprentice,0.00014077963763321272
apprenticeship,7.038981881660636e-06
approach,0.00017597454704151592
approachable,7.038981881660636e-06
approached,2.111694564498191e-05
approaching,1.4077963763321272e-05
appropriate,3.519490940830318e-05
appropriately,7.038981881660636e-06
appropriation,7.038981881660636e-06
approval,2.8155927526642545e-05
approve,2.111694564498191e-05
approved,8.446778257992763e-05
approximately,1.4077963763321272e-05
approximating,7.038981881660636e-06
approximation,7.038981881660636e-06
apps,7.038981881660636e-06
april,2.111694564498191e-05
apt,7.038981881660636e-06
arab,1.4077963763321272e-05
arabia,3.519490940830318e-05
arbitrary,1.4077963763321272e-05
arc,1.4077963763321272e-05
arcadia,7.038981881660636e-06
arcelormittal,5.631185505328509e-05
archaea,4.9272873171624454e-05
archaeal,7.038981881660636e-06
archaeon,5.631185505328509e-05
archbishop,7.038981881660636e-06
arched,7.038981881660636e-06
archipelago,1.4077963763321272e-05
architect,1.4077963763321272e-05
architecturally,1.4077963763321272e-05
architecture,7.038981881660636e-06
archival,7.038981881660636e-06
archive,7.038981881660636e-06
archived,7.038981881660636e-06
arctic,1.4077963763321272e-05
ardent,7.038981881660636e-06
arduous,7.038981881660636e-06
are,0.005490405867695297
area,0.00020413047456815846
aren,7.7428800698267e-05
arena,2.111694564498191e-05
argentina,2.8155927526642545e-05
argentine,1.4077963763321272e-05
argentinian,7.038981881660636e-06
arguably,7.7428800698267e-05
argue,9.854574634324891e-05
argued,7.7428800698267e-05
argues,7.7428800698267e-05
arguing,9.150676446158827e-05
argument,7.7428800698267e-05
arindrajit,7.038981881660636e-06
arise,2.8155927526642545e-05
arisen,2.111694564498191e-05
arises,7.038981881660636e-06
arising,1.4077963763321272e-05
arizona,4.9272873171624454e-05
arkansas,7.038981881660636e-06
arktos,3.519490940830318e-05
arm,9.150676446158827e-05
armada,7.038981881660636e-06
armchair,7.038981881660636e-06
armed,6.335083693494573e-05
army,6.335083693494573e-05
arne,1.4077963763321272e-05
arnold,2.8155927526642545e-05
arose,2.8155927526642545e-05
around,0.0006898202244027424
arraignment,7.038981881660636e-06
arranged,3.519490940830318e-05
arrangement,7.7428800698267e-05
arranging,7.038981881660636e-06
array,2.8155927526642545e-05
arrest,0.00016189658327819465
arrested,0.00010558472822490954
arrestees,7.038981881660636e-06
arresting,7.038981881660636e-06
arrival,7.038981881660636e-06
arrive,2.111694564498191e-05
arrived,4.223389128996382e-05
arrives,7.038981881660636e-06
arrogant,1.4077963763321272e-05
arsen,1.4077963763321272e-05
art,0.000154857601396534
artful,7.038981881660636e-06
artfully,7.038981881660636e-06
arthur,1.4077963763321272e-05
article,0.00012670167386989145
articulable,7.038981881660636e-06
articulate,1.4077963763321272e-05
articulated,1.4077963763321272e-05
artificially,1.4077963763321272e-05
artist,4.223389128996382e-05
artistic,7.038981881660636e-06
artshea,7.038981881660636e-06
arvidson,1.4077963763321272e-05
ascended,7.038981881660636e-06
ascends,7.038981881660636e-06
ascension,7.038981881660636e-06
ascertain,7.038981881660636e-06
ascribe,7.038981881660636e-06
ascribed,7.038981881660636e-06
asgard,4.223389128996382e-05
asgardian,3.519490940830318e-05
asgardians,1.4077963763321272e-05
ash,7.038981881660636e-06
ashamed,2.111694564498191e-05
ashcroft,2.111694564498191e-05
ashwin,7.038981881660636e-06
asia,7.038981881660636e-06
asian,3.519490940830318e-05
aside,6.335083693494573e-05
ask,7.7428800698267e-05
asked,0.00029563723902974675
asking,7.7428800698267e-05
asks,4.223389128996382e-05
aspect,7.038981881660636e-05
aspen,2.8155927526642545e-05
aspirant,1.4077963763321272e-05
aspiration,2.8155927526642545e-05
aspirational,7.038981881660636e-06
aspire,7.038981881660636e-06
aspiring,7.038981881660636e-06
ass,2.8155927526642545e-05
assad,1.4077963763321272e-05
assailed,7.038981881660636e-06
assailing,7.038981881660636e-06
assassin,1.4077963763321272e-05
assassination,7.038981881660636e-06
assault,7.038981881660636e-05
assemble,7.038981881660636e-06
assembled,2.111694564498191e-05
assembly,2.111694564498191e-05
assert,7.038981881660636e-06
asserted,1.4077963763321272e-05
asserting,1.4077963763321272e-05
assertion,1.4077963763321272e-05
assertively,7.038981881660636e-06
assessed,7.038981881660636e-06
assessing,7.038981881660636e-06
assessment,7.038981881660636e-05
asset,0.00014781861951487337
asshole,1.4077963763321272e-05
assigned,2.111694564498191e-05
assignment,2.111694564498191e-05
assimilation,7.038981881660636e-06
assist,7.038981881660636e-06
assistance,7.038981881660636e-05
assistant,1.4077963763321272e-05
assisting,7.038981881660636e-06
associate,9.854574634324891e-05
associated,0.00014077963763321272
associating,7.038981881660636e-06
association,0.00011262371010657018
assortment,1.4077963763321272e-05
assuage,7.038981881660636e-06
assume,0.00011262371010657018
assumed,3.519490940830318e-05
assumes,5.631185505328509e-05
assuming,2.8155927526642545e-05
assumption,4.9272873171624454e-05
assurance,2.8155927526642545e-05
assure,7.038981881660636e-06
assured,2.8155927526642545e-05
assures,7.038981881660636e-06
astana,7.038981881660636e-06
asthma,7.038981881660636e-06
astonishing,7.038981881660636e-06
astonishingly,7.038981881660636e-06
astonishment,7.038981881660636e-06
astride,7.038981881660636e-06
astrological,7.038981881660636e-06
astronaut,2.111694564498191e-05
astronomer,4.9272873171624454e-05
astronomy,7.038981881660636e-06
asylees,7.038981881660636e-06
asylum,1.4077963763321272e-05
at,0.004336012839102952
atencio,7.038981881660636e-06
atf,7.038981881660636e-06
atheism,7.038981881660636e-06
atheist,7.038981881660636e-06
athletic,7.038981881660636e-06
atkinson,7.038981881660636e-06
atlantic,0.000154857601396534
atmosphere,3.519490940830318e-05
atom,7.038981881660636e-06
attach,2.111694564498191e-05
attachment,1.4077963763321272e-05
attack,0.0001337406557515521
attacked,4.223389128996382e-05
attacker,7.038981881660636e-06
attacking,2.8155927526642545e-05
attainable,7.038981881660636e-06
attainment,7.038981881660636e-06
attempt,0.0001900525108048372
attempted,2.8155927526642545e-05
attempting,3.519490940830318e-05
attend,0.00010558472822490954
attendance,2.8155927526642545e-05
attended,6.335083693494573e-05
attendee,4.9272873171624454e-05
attending,2.8155927526642545e-05
attention,0.00014781861951487337
attenuated,7.038981881660636e-06
attic,7.038981881660636e-06
atticus,3.519490940830318e-05
attitude,2.111694564498191e-05
attorney,0.0003449101122013712
attract,4.223389128996382e-05
attracted,3.519490940830318e-05
attracting,7.038981881660636e-06
attractive,0.00016893556515985527
attractiveness,7.038981881660636e-06
attribute,7.038981881660636e-06
attributed,1.4077963763321272e-05
attuned,7.038981881660636e-06
atypical,7.038981881660636e-06
auction,2.8155927526642545e-05
audacious,7.038981881660636e-06
audacity,7.038981881660636e-06
audience,0.0002111694564498191
audit,2.111694564498191e-05
aug,7.038981881660636e-06
august,0.00011262371010657018
augustine,7.038981881660636e-06
aura,7.038981881660636e-06
aurelius,1.4077963763321272e-05
austere,7.038981881660636e-06
austin,7.038981881660636e-06
australia,4.9272873171624454e-05
australian,2.111694564498191e-05
austria,7.038981881660636e-06
auteur,1.4077963763321272e-05
authentic,7.038981881660636e-06
authenticity,2.8155927526642545e-05
author,8.446778257992763e-05
authoritarian,2.111694564498191e-05
authority,9.150676446158827e-05
authorization,2.111694564498191e-05
authorize,7.038981881660636e-06
authorized,2.8155927526642545e-05
authorizer,0.00017597454704151592
authorizes,7.038981881660636e-06
authorizing,0.00011262371010657018
authorship,7.038981881660636e-06
autism,0.0005490405867695297
autistic,7.038981881660636e-06
auto,2.111694564498191e-05
autocrat,2.111694564498191e-05
automaker,1.4077963763321272e-05
automate,7.038981881660636e-06
automatic,1.4077963763321272e-05
automatically,7.038981881660636e-06
automation,2.111694564498191e-05
autumn,1.4077963763321272e-05
avail,7.038981881660636e-06
availability,2.111694564498191e-05
available,8.446778257992763e-05
avalanche,7.038981881660636e-06
avenging,7.038981881660636e-06
avenue,6.335083693494573e-05
average,0.000154857601396534
aviation,7.038981881660636e-06
avid,7.038981881660636e-06
aviv,7.038981881660636e-06
avni,7.038981881660636e-06
avoid,0.00018301352892317654
avoidance,1.4077963763321272e-05
avoided,7.038981881660636e-06
avoids,7.038981881660636e-06
await,1.4077963763321272e-05
awaiting,4.223389128996382e-05
awake,7.038981881660636e-06
awaken,7.038981881660636e-06
awakening,7.038981881660636e-06
awakens,7.038981881660636e-06
award,4.223389128996382e-05
awarded,1.4077963763321272e-05
aware,6.335083693494573e-05
awareness,2.8155927526642545e-05
away,0.00028155927526642545
awe,1.4077963763321272e-05
awesome,7.038981881660636e-06
awful,3.519490940830318e-05
awkward,2.8155927526642545e-05
awkwardly,7.038981881660636e-06
awkwardness,7.038981881660636e-06
axe,7.038981881660636e-06
axis,7.038981881660636e-06
axon,7.038981881660636e-06
aydin,7.038981881660636e-06
ayelet,2.111694564498191e-05
ayrault,7.038981881660636e-06
azerbaijan,1.4077963763321272e-05
aziz,7.038981881660636e-06
baby,4.9272873171624454e-05
babylonian,7.038981881660636e-06
babysit,7.038981881660636e-06
bach,7.038981881660636e-06
bachelor,3.519490940830318e-05
bacillus,7.038981881660636e-06
back,0.0008657947714442583
backchannel,7.038981881660636e-06
backcountry,7.038981881660636e-06
backed,7.7428800698267e-05
backer,1.4077963763321272e-05
backfire,1.4077963763321272e-05
background,9.854574634324891e-05
backing,2.111694564498191e-05
backlash,3.519490940830318e-05
backseat,7.038981881660636e-06
backward,1.4077963763321272e-05
backwards,2.111694564498191e-05
backyard,7.038981881660636e-06
bacon,7.038981881660636e-06
bacteria,0.0002745202933847648
bacterial,3.519490940830318e-05
bacterium,4.9272873171624454e-05
bad,0.00020413047456815846
baddie,7.038981881660636e-06
badge,7.038981881660636e-06
badly,7.038981881660636e-06
baehr,7.038981881660636e-06
baffled,7.038981881660636e-06
baffling,7.038981881660636e-06
bag,7.038981881660636e-06
baghdad,7.038981881660636e-06
bahrain,1.4077963763321272e-05
bail,0.00077428800698267
bailee,1.4077963763321272e-05
baise,3.519490940830318e-05
baked,1.4077963763321272e-05
baker,1.4077963763321272e-05
bakery,7.038981881660636e-06
bakker,7.038981881660636e-06
bala,4.223389128996382e-05
balance,4.223389128996382e-05
balanced,1.4077963763321272e-05
balcomb,2.111694564498191e-05
balcony,7.038981881660636e-06
bali,7.038981881660636e-06
balked,7.038981881660636e-06
ball,3.519490940830318e-05
ballistic,7.038981881660636e-06
balloon,7.038981881660636e-06
ballpark,1.4077963763321272e-05
baltic,1.4077963763321272e-05
baltimore,0.00019709149268649781
ban,9.150676446158827e-05
band,1.4077963763321272e-05
bandage,7.038981881660636e-06
bang,7.038981881660636e-06
bank,0.00016893556515985527
banker,7.038981881660636e-06
banking,7.038981881660636e-06
bankroll,7.038981881660636e-06
bankrolled,7.038981881660636e-06
bankrolling,7.038981881660636e-06
bankrupt,1.4077963763321272e-05
bankruptcy,2.8155927526642545e-05
banksy,7.038981881660636e-06
banned,1.4077963763321272e-05
banner,7.038981881660636e-06
banning,2.8155927526642545e-05
